0 40 inf
0.01167 -nan -nan
0.01168 -nan -nan
0.01169 -nan -nan
0.0117 -nan -nan
0.01171 -nan -nan
0.01172 -nan -nan
0.01173 -nan -nan
0.01174 -nan -nan
0.01175 -nan -nan
0.01176 -nan -nan
0.01177 -nan -nan
0.01178 -nan -nan
0.01179 -nan -nan
0.0118 -nan -nan
0.01181 -nan -nan
0.01182 -nan -nan
0.01183 -nan -nan
0.01184 -nan -nan
0.01185 -nan -nan
0.01186 -nan -nan
0.01187 -nan -nan
0.01188 -nan -nan
0.01189 -nan -nan
0.0119 -nan -nan
0.01191 -nan -nan
0.01192 -nan -nan
0.01193 -nan -nan
0.01194 -nan -nan
0.01195 -nan -nan
0.01196 -nan -nan
0.01197 -nan -nan
0.01198 -nan -nan
0.01199 -nan -nan
0.012 -nan -nan
0.01201 -nan -nan
0.01202 -nan -nan
0.01203 -nan -nan
0.01204 -nan -nan
0.01205 -nan -nan
0.01206 -nan -nan
0.01207 -nan -nan
0.01208 -nan -nan
0.01209 -nan -nan
0.0121 -nan -nan
0.01211 -nan -nan
0.01212 -nan -nan
0.01213 -nan -nan
0.01214 -nan -nan
0.01215 -nan -nan
0.01216 -nan -nan
0.01217 -nan -nan
0.01218 -nan -nan
0.01219 -nan -nan
0.0122 -nan -nan
0.01221 -nan -nan
0.01222 -nan -nan
0.01223 -nan -nan
0.01224 -nan -nan
0.01225 -nan -nan
0.01226 -nan -nan
0.01227 -nan -nan
0.01228 -nan -nan
0.01229 -nan -nan
0.0123 -nan -nan
0.01231 -nan -nan
0.01232 -nan -nan
0.01233 -nan -nan
0.01234 -nan -nan
0.01235 -nan -nan
0.01236 -nan -nan
0.01237 -nan -nan
0.01238 -nan -nan
0.01239 -nan -nan
0.0124 -nan -nan
0.01241 -nan -nan
0.01242 -nan -nan
0.01243 -nan -nan
0.01244 -nan -nan
0.01245 -nan -nan
0.01246 -nan -nan
0.01247 -nan -nan
0.01248 -nan -nan
0.01249 -nan -nan
0.0125 -nan -nan
0.01251 -nan -nan
0.01252 -nan -nan
0.01253 -nan -nan
0.01254 -nan -nan
0.01255 -nan -nan
0.01256 -nan -nan
0.01257 -nan -nan
0.01258 -nan -nan
0.01259 -nan -nan
0.0126 -nan -nan
0.01261 -nan -nan
0.01262 -nan -nan
0.01263 -nan -nan
0.01264 -nan -nan
0.01265 -nan -nan
0.01266 -nan -nan
0.01267 -nan -nan
0.01268 -nan -nan
0.01269 -nan -nan
0.0127 -nan -nan
0.01271 -nan -nan
0.01272 -nan -nan
0.01273 -nan -nan
0.01274 -nan -nan
0.01275 -nan -nan
0.01276 -nan -nan
0.01277 -nan -nan
0.01278 -nan -nan
0.01279 -nan -nan
0.0128 -nan -nan
0.01281 -nan -nan
0.01282 -nan -nan
0.01283 -nan -nan
0.01284 -nan -nan
0.01285 -nan -nan
0.01286 -nan -nan
0.01287 -nan -nan
0.01288 -nan -nan
0.01289 -nan -nan
0.0129 -nan -nan
0.01291 -nan -nan
0.01292 -nan -nan
0.01293 -nan -nan
0.01294 -nan -nan
0.01295 -nan -nan
0.01296 -nan -nan
0.01297 -nan -nan
0.01298 -nan -nan
0.01299 -nan -nan
0.013 -nan -nan
0.01301 -nan -nan
0.01302 -nan -nan
0.01303 -nan -nan
0.01304 -nan -nan
0.01305 -nan -nan
0.01306 -nan -nan
0.01307 -nan -nan
0.01308 -nan -nan
0.01309 -nan -nan
0.0131 -nan -nan
0.01311 -nan -nan
0.01312 -nan -nan
0.01313 -nan -nan
0.01314 -nan -nan
0.01315 -nan -nan
0.01316 -nan -nan
0.01317 -nan -nan
0.01318 -nan -nan
0.01319 -nan -nan
0.0132 -nan -nan
0.01321 -nan -nan
0.01322 -nan -nan
0.01323 -nan -nan
0.01324 -nan -nan
0.01325 -nan -nan
0.01326 -nan -nan
0.01327 -nan -nan
0.01328 -nan -nan
0.01329 -nan -nan
0.0133 -nan -nan
0.01331 -nan -nan
0.01332 -nan -nan
0.01333 -nan -nan
0.01334 -nan -nan
0.01335 -nan -nan
0.01336 -nan -nan
0.01337 -nan -nan
0.01338 -nan -nan
0.01339 -nan -nan
0.0134 -nan -nan
0.01341 -nan -nan
0.01342 -nan -nan
0.01343 -nan -nan
0.01344 -nan -nan
0.01345 -nan -nan
0.01346 -nan -nan
0.01347 -nan -nan
0.01348 -nan -nan
0.01349 -nan -nan
0.0135 -nan -nan
0.01351 -nan -nan
0.01352 -nan -nan
0.01353 -nan -nan
0.01354 -nan -nan
0.01355 -nan -nan
0.01356 -nan -nan
0.01357 -nan -nan
0.01358 -nan -nan
0.01359 -nan -nan
0.0136 -nan -nan
0.01361 -nan -nan
0.01362 -nan -nan
0.01363 -nan -nan
0.01364 -nan -nan
0.01365 -nan -nan
0.01366 -nan -nan
0.01367 -nan -nan
0.01368 -nan -nan
0.01369 -nan -nan
0.0137 -nan -nan
0.01371 -nan -nan
0.01372 -nan -nan
0.01373 -nan -nan
0.01374 -nan -nan
0.01375 -nan -nan
0.01376 -nan -nan
0.01377 -nan -nan
0.01378 -nan -nan
0.01379 -nan -nan
0.0138 -nan -nan
0.01381 -nan -nan
0.01382 -nan -nan
0.01383 -nan -nan
0.01384 -nan -nan
0.01385 -nan -nan
0.01386 -nan -nan
0.01387 -nan -nan
0.01388 -nan -nan
0.01389 -nan -nan
0.0139 -nan -nan
0.01391 -nan -nan
0.01392 -nan -nan
0.01393 -nan -nan
0.01394 -nan -nan
0.01395 -nan -nan
0.01396 -nan -nan
0.01397 -nan -nan
0.01398 -nan -nan
0.01399 -nan -nan
0.014 -nan -nan
0.01401 -nan -nan
0.01402 -nan -nan
0.01403 -nan -nan
0.01404 -nan -nan
0.01405 -nan -nan
0.01406 -nan -nan
0.01407 -nan -nan
0.01408 -nan -nan
0.01409 -nan -nan
0.0141 -nan -nan
0.01411 -nan -nan
0.01412 -nan -nan
0.01413 -nan -nan
0.01414 -nan -nan
0.01415 -nan -nan
0.01416 -nan -nan
0.01417 -nan -nan
0.01418 -nan -nan
0.01419 -nan -nan
0.0142 -nan -nan
0.01421 -nan -nan
0.01422 -nan -nan
0.01423 -nan -nan
0.01424 -nan -nan
0.01425 -nan -nan
0.01426 -nan -nan
0.01427 -nan -nan
0.01428 -nan -nan
0.01429 -nan -nan
0.0143 -nan -nan
0.01431 -nan -nan
0.01432 -nan -nan
0.01433 -nan -nan
0.01434 -nan -nan
0.01435 -nan -nan
0.01436 -nan -nan
0.01437 -nan -nan
0.01438 -nan -nan
0.01439 -nan -nan
0.0144 -nan -nan
0.01441 -nan -nan
0.01442 -nan -nan
0.01443 -nan -nan
0.01444 -nan -nan
0.01445 -nan -nan
0.01446 -nan -nan
0.01447 -nan -nan
0.01448 -nan -nan
0.01449 -nan -nan
0.0145 -nan -nan
0.01451 -nan -nan
0.01452 -nan -nan
0.01453 -nan -nan
0.01454 -nan -nan
0.01455 -nan -nan
0.01456 -nan -nan
0.01457 -nan -nan
0.01458 -nan -nan
0.01459 -nan -nan
0.0146 -nan -nan
0.01461 -nan -nan
0.01462 -nan -nan
0.01463 -nan -nan
0.01464 -nan -nan
0.01465 -nan -nan
0.01466 -nan -nan
0.01467 -nan -nan
0.01468 -nan -nan
0.01469 -nan -nan
0.0147 -nan -nan
0.01471 -nan -nan
0.01472 -nan -nan
0.01473 -nan -nan
0.01474 -nan -nan
0.01475 -nan -nan
0.01476 -nan -nan
0.01477 -nan -nan
0.01478 -nan -nan
0.01479 -nan -nan
0.0148 -nan -nan
0.01481 -nan -nan
0.01482 -nan -nan
0.01483 -nan -nan
0.01484 -nan -nan
0.01485 -nan -nan
0.01486 -nan -nan
0.01487 -nan -nan
0.01488 -nan -nan
0.01489 -nan -nan
0.0149 -nan -nan
0.01491 -nan -nan
0.01492 -nan -nan
0.01493 -nan -nan
0.01494 -nan -nan
0.01495 -nan -nan
0.01496 -nan -nan
0.01497 -nan -nan
0.01498 -nan -nan
0.01499 -nan -nan
0.015 -nan -nan
0.01501 -nan -nan
0.01502 -nan -nan
0.01503 -nan -nan
0.01504 -nan -nan
0.01505 -nan -nan
0.01506 -nan -nan
0.01507 -nan -nan
0.01508 -nan -nan
0.01509 -nan -nan
0.0151 -nan -nan
0.01511 -nan -nan
0.01512 -nan -nan
0.01513 -nan -nan
0.01514 -nan -nan
0.01515 -nan -nan
0.01516 -nan -nan
0.01517 -nan -nan
0.01518 -nan -nan
0.01519 -nan -nan
0.0152 -nan -nan
0.01521 -nan -nan
0.01522 -nan -nan
0.01523 -nan -nan
0.01524 -nan -nan
0.01525 -nan -nan
0.01526 -nan -nan
0.01527 -nan -nan
0.01528 -nan -nan
0.01529 -nan -nan
0.0153 -nan -nan
0.01531 -nan -nan
0.01532 -nan -nan
0.01533 -nan -nan
0.01534 -nan -nan
0.01535 -nan -nan
0.01536 -nan -nan
0.01537 -nan -nan
0.01538 -nan -nan
0.01539 -nan -nan
0.0154 -nan -nan
0.01541 -nan -nan
0.01542 -nan -nan
0.01543 -nan -nan
0.01544 -nan -nan
0.01545 -nan -nan
0.01546 -nan -nan
0.01547 -nan -nan
0.01548 -nan -nan
0.01549 -nan -nan
0.0155 -nan -nan
0.01551 -nan -nan
0.01552 -nan -nan
0.01553 -nan -nan
0.01554 -nan -nan
0.01555 -nan -nan
0.01556 -nan -nan
0.01557 -nan -nan
0.01558 -nan -nan
0.01559 -nan -nan
0.0156 -nan -nan
0.01561 -nan -nan
0.01562 -nan -nan
0.01563 -nan -nan
0.01564 -nan -nan
0.01565 -nan -nan
0.01566 -nan -nan
0.01567 -nan -nan
0.01568 -nan -nan
0.01569 -nan -nan
0.0157 -nan -nan
0.01571 -nan -nan
0.01572 -nan -nan
0.01573 -nan -nan
0.01574 -nan -nan
0.01575 -nan -nan
0.01576 -nan -nan
0.01577 -nan -nan
0.01578 -nan -nan
0.01579 -nan -nan
0.0158 -nan -nan
0.01581 -nan -nan
0.01582 -nan -nan
0.01583 -nan -nan
0.01584 -nan -nan
0.01585 -nan -nan
0.01586 -nan -nan
0.01587 -nan -nan
0.01588 -nan -nan
0.01589 -nan -nan
0.0159 -nan -nan
0.01591 -nan -nan
0.01592 -nan -nan
0.01593 -nan -nan
0.01594 -nan -nan
0.01595 -nan -nan
0.01596 -nan -nan
0.01597 -nan -nan
0.01598 -nan -nan
0.01599 -nan -nan
0.016 -nan -nan
0.01601 -nan -nan
0.01602 -nan -nan
0.01603 -nan -nan
0.01604 -nan -nan
0.01605 -nan -nan
0.01606 -nan -nan
0.01607 -nan -nan
0.01608 -nan -nan
0.01609 -nan -nan
0.0161 -nan -nan
0.01611 -nan -nan
0.01612 -nan -nan
0.01613 -nan -nan
0.01614 -nan -nan
0.01615 -nan -nan
0.01616 -nan -nan
0.01617 -nan -nan
0.01618 -nan -nan
0.01619 -nan -nan
0.0162 -nan -nan
0.01621 -nan -nan
0.01622 -nan -nan
0.01623 -nan -nan
0.01624 -nan -nan
0.01625 -nan -nan
0.01626 -nan -nan
0.01627 -nan -nan
0.01628 -nan -nan
0.01629 -nan -nan
0.0163 -nan -nan
0.01631 -nan -nan
0.01632 -nan -nan
0.01633 -nan -nan
0.01634 -nan -nan
0.01635 -nan -nan
0.01636 -nan -nan
0.01637 -nan -nan
0.01638 -nan -nan
0.01639 -nan -nan
0.0164 -nan -nan
0.01641 -nan -nan
0.01642 -nan -nan
0.01643 -nan -nan
0.01644 -nan -nan
0.01645 -nan -nan
0.01646 -nan -nan
0.01647 -nan -nan
0.01648 -nan -nan
0.01649 -nan -nan
0.0165 -nan -nan
0.01651 -nan -nan
0.01652 -nan -nan
0.01653 -nan -nan
0.01654 -nan -nan
0.01655 -nan -nan
0.01656 -nan -nan
0.01657 -nan -nan
0.01658 -nan -nan
0.01659 -nan -nan
0.0166 -nan -nan
0.01661 -nan -nan
0.01662 -nan -nan
0.01663 -nan -nan
0.01664 -nan -nan
0.01665 -nan -nan
0.01666 -nan -nan
0.01667 -nan -nan
0.01668 -nan -nan
0.01669 -nan -nan
0.0167 -nan -nan
0.01671 -nan -nan
0.01672 -nan -nan
0.01673 -nan -nan
0.01674 -nan -nan
0.01675 -nan -nan
0.01676 -nan -nan
0.01677 -nan -nan
0.01678 -nan -nan
0.01679 -nan -nan
0.0168 -nan -nan
0.01681 -nan -nan
0.01682 -nan -nan
0.01683 -nan -nan
0.01684 -nan -nan
0.01685 -nan -nan
0.01686 -nan -nan
0.01687 -nan -nan
0.01688 -nan -nan
0.01689 -nan -nan
0.0169 -nan -nan
0.01691 -nan -nan
0.01692 -nan -nan
0.01693 -nan -nan
0.01694 -nan -nan
0.01695 -nan -nan
0.01696 -nan -nan
0.01697 -nan -nan
0.01698 -nan -nan
0.01699 -nan -nan
0.017 -nan -nan
0.01701 -nan -nan
0.01702 -nan -nan
0.01703 -nan -nan
0.01704 -nan -nan
0.01705 -nan -nan
0.01706 -nan -nan
0.01707 -nan -nan
0.01708 -nan -nan
0.01709 -nan -nan
0.0171 -nan -nan
0.01711 -nan -nan
0.01712 -nan -nan
0.01713 -nan -nan
0.01714 -nan -nan
0.01715 -nan -nan
0.01716 -nan -nan
0.01717 -nan -nan
0.01718 -nan -nan
0.01719 -nan -nan
0.0172 -nan -nan
0.01721 -nan -nan
0.01722 -nan -nan
0.01723 -nan -nan
0.01724 -nan -nan
0.01725 -nan -nan
0.01726 -nan -nan
0.01727 -nan -nan
0.01728 -nan -nan
0.01729 -nan -nan
0.0173 -nan -nan
0.01731 -nan -nan
0.01732 -nan -nan
0.01733 -nan -nan
0.01734 -nan -nan
0.01735 -nan -nan
0.01736 -nan -nan
0.01737 -nan -nan
0.01738 -nan -nan
0.01739 -nan -nan
0.0174 -nan -nan
0.01741 -nan -nan
0.01742 -nan -nan
0.01743 -nan -nan
0.01744 -nan -nan
0.01745 -nan -nan
0.01746 -nan -nan
0.01747 -nan -nan
0.01748 -nan -nan
0.01749 -nan -nan
0.0175 -nan -nan
0.01751 -nan -nan
0.01752 -nan -nan
0.01753 -nan -nan
0.01754 -nan -nan
0.01755 -nan -nan
0.01756 -nan -nan
0.01757 -nan -nan
0.01758 -nan -nan
0.01759 -nan -nan
0.0176 -nan -nan
0.01761 -nan -nan
0.01762 -nan -nan
0.01763 -nan -nan
0.01764 -nan -nan
0.01765 -nan -nan
0.01766 -nan -nan
0.01767 -nan -nan
0.01768 -nan -nan
0.01769 -nan -nan
0.0177 -nan -nan
0.01771 -nan -nan
0.01772 -nan -nan
0.01773 -nan -nan
0.01774 -nan -nan
0.01775 -nan -nan
0.01776 -nan -nan
0.01777 -nan -nan
0.01778 -nan -nan
0.01779 -nan -nan
0.0178 -nan -nan
0.01781 -nan -nan
0.01782 -nan -nan
0.01783 -nan -nan
0.01784 -nan -nan
0.01785 -nan -nan
0.01786 -nan -nan
0.01787 -nan -nan
0.01788 -nan -nan
0.01789 -nan -nan
0.0179 -nan -nan
0.01791 -nan -nan
0.01792 -nan -nan
0.01793 -nan -nan
0.01794 -nan -nan
0.01795 -nan -nan
0.01796 -nan -nan
0.01797 -nan -nan
0.01798 -nan -nan
0.01799 -nan -nan
0.018 -nan -nan
0.01801 -nan -nan
0.01802 -nan -nan
0.01803 -nan -nan
0.01804 -nan -nan
0.01805 -nan -nan
0.01806 -nan -nan
0.01807 -nan -nan
0.01808 -nan -nan
0.01809 -nan -nan
0.0181 -nan -nan
0.01811 -nan -nan
0.01812 -nan -nan
0.01813 -nan -nan
0.01814 -nan -nan
0.01815 -nan -nan
0.01816 -nan -nan
0.01817 -nan -nan
0.01818 -nan -nan
0.01819 -nan -nan
0.0182 -nan -nan
0.01821 -nan -nan
0.01822 -nan -nan
0.01823 -nan -nan
0.01824 -nan -nan
0.01825 -nan -nan
0.01826 -nan -nan
0.01827 -nan -nan
0.01828 -nan -nan
0.01829 -nan -nan
0.0183 -nan -nan
0.01831 -nan -nan
0.01832 -nan -nan
0.01833 -nan -nan
0.01834 -nan -nan
0.01835 -nan -nan
0.01836 -nan -nan
0.01837 -nan -nan
0.01838 -nan -nan
0.01839 -nan -nan
0.0184 -nan -nan
0.01841 -nan -nan
0.01842 -nan -nan
0.01843 -nan -nan
0.01844 -nan -nan
0.01845 -nan -nan
0.01846 -nan -nan
0.01847 -nan -nan
0.01848 -nan -nan
0.01849 -nan -nan
0.0185 -nan -nan
0.01851 -nan -nan
0.01852 -nan -nan
0.01853 -nan -nan
0.01854 -nan -nan
0.01855 -nan -nan
0.01856 -nan -nan
0.01857 -nan -nan
0.01858 -nan -nan
0.01859 -nan -nan
0.0186 -nan -nan
0.01861 -nan -nan
0.01862 -nan -nan
0.01863 -nan -nan
0.01864 -nan -nan
0.01865 -nan -nan
0.01866 -nan -nan
0.01867 -nan -nan
0.01868 -nan -nan
0.01869 -nan -nan
0.0187 -nan -nan
0.01871 -nan -nan
0.01872 -nan -nan
0.01873 -nan -nan
0.01874 -nan -nan
0.01875 -nan -nan
0.01876 -nan -nan
0.01877 -nan -nan
0.01878 -nan -nan
0.01879 -nan -nan
0.0188 -nan -nan
0.01881 -nan -nan
0.01882 -nan -nan
0.01883 -nan -nan
0.01884 -nan -nan
0.01885 -nan -nan
0.01886 -nan -nan
0.01887 -nan -nan
0.01888 -nan -nan
0.01889 -nan -nan
0.0189 -nan -nan
0.01891 -nan -nan
0.01892 -nan -nan
0.01893 -nan -nan
0.01894 -nan -nan
0.01895 -nan -nan
0.01896 -nan -nan
0.01897 -nan -nan
0.01898 -nan -nan
0.01899 -nan -nan
0.019 -nan -nan
0.01901 -nan -nan
0.01902 -nan -nan
0.01903 -nan -nan
0.01904 -nan -nan
0.01905 -nan -nan
0.01906 -nan -nan
0.01907 -nan -nan
0.01908 -nan -nan
0.01909 -nan -nan
0.0191 -nan -nan
0.01911 -nan -nan
0.01912 -nan -nan
0.01913 -nan -nan
0.01914 -nan -nan
0.01915 -nan -nan
0.01916 -nan -nan
0.01917 -nan -nan
0.01918 -nan -nan
0.01919 -nan -nan
0.0192 -nan -nan
0.01921 -nan -nan
0.01922 -nan -nan
0.01923 -nan -nan
0.01924 -nan -nan
0.01925 -nan -nan
0.01926 -nan -nan
0.01927 -nan -nan
0.01928 -nan -nan
0.01929 -nan -nan
0.0193 -nan -nan
0.01931 -nan -nan
0.01932 -nan -nan
0.01933 -nan -nan
0.01934 -nan -nan
0.01935 -nan -nan
0.01936 -nan -nan
0.01937 -nan -nan
0.01938 -nan -nan
0.01939 -nan -nan
0.0194 -nan -nan
0.01941 -nan -nan
0.01942 -nan -nan
0.01943 -nan -nan
0.01944 -nan -nan
0.01945 -nan -nan
0.01946 -nan -nan
0.01947 -nan -nan
0.01948 -nan -nan
0.01949 -nan -nan
0.0195 -nan -nan
0.01951 -nan -nan
0.01952 -nan -nan
0.01953 -nan -nan
0.01954 -nan -nan
0.01955 -nan -nan
0.01956 -nan -nan
0.01957 -nan -nan
0.01958 -nan -nan
0.01959 -nan -nan
0.0196 -nan -nan
0.01961 -nan -nan
0.01962 -nan -nan
0.01963 -nan -nan
0.01964 -nan -nan
0.01965 -nan -nan
0.01966 -nan -nan
0.01967 -nan -nan
0.01968 -nan -nan
0.01969 -nan -nan
0.0197 -nan -nan
0.01971 -nan -nan
0.01972 -nan -nan
0.01973 -nan -nan
0.01974 -nan -nan
0.01975 -nan -nan
0.01976 -nan -nan
0.01977 -nan -nan
0.01978 -nan -nan
0.01979 -nan -nan
0.0198 -nan -nan
0.01981 -nan -nan
0.01982 -nan -nan
0.01983 -nan -nan
0.01984 -nan -nan
0.01985 -nan -nan
0.01986 -nan -nan
0.01987 -nan -nan
0.01988 -nan -nan
0.01989 -nan -nan
0.0199 -nan -nan
0.01991 -nan -nan
0.01992 -nan -nan
0.01993 -nan -nan
0.01994 -nan -nan
0.01995 -nan -nan
0.01996 -nan -nan
0.01997 -nan -nan
0.01998 -nan -nan
0.01999 -nan -nan
0.02 -nan -nan
0.02001 -nan -nan
0.02002 -nan -nan
0.02003 -nan -nan
0.02004 -nan -nan
0.02005 -nan -nan
0.02006 -nan -nan
0.02007 -nan -nan
0.02008 -nan -nan
0.02009 -nan -nan
0.0201 -nan -nan
0.02011 -nan -nan
0.02012 -nan -nan
0.02013 -nan -nan
0.02014 -nan -nan
0.02015 -nan -nan
0.02016 -nan -nan
0.02017 -nan -nan
0.02018 -nan -nan
0.02019 -nan -nan
0.0202 -nan -nan
0.02021 -nan -nan
0.02022 -nan -nan
0.02023 -nan -nan
0.02024 -nan -nan
0.02025 -nan -nan
0.02026 -nan -nan
0.02027 -nan -nan
0.02028 -nan -nan
0.02029 -nan -nan
0.0203 -nan -nan
0.02031 -nan -nan
0.02032 -nan -nan
0.02033 -nan -nan
0.02034 -nan -nan
0.02035 -nan -nan
0.02036 -nan -nan
0.02037 -nan -nan
0.02038 -nan -nan
0.02039 -nan -nan
0.0204 -nan -nan
0.02041 -nan -nan
0.02042 -nan -nan
0.02043 -nan -nan
0.02044 -nan -nan
0.02045 -nan -nan
0.02046 -nan -nan
0.02047 -nan -nan
0.02048 -nan -nan
0.02049 -nan -nan
0.0205 -nan -nan
0.02051 -nan -nan
0.02052 -nan -nan
0.02053 -nan -nan
0.02054 -nan -nan
0.02055 -nan -nan
0.02056 -nan -nan
0.02057 -nan -nan
0.02058 -nan -nan
0.02059 -nan -nan
0.0206 -nan -nan
0.02061 -nan -nan
0.02062 -nan -nan
0.02063 -nan -nan
0.02064 -nan -nan
0.02065 -nan -nan
0.02066 -nan -nan
0.02067 -nan -nan
0.02068 -nan -nan
0.02069 -nan -nan
0.0207 -nan -nan
0.02071 -nan -nan
0.02072 -nan -nan
0.02073 -nan -nan
0.02074 -nan -nan
0.02075 -nan -nan
0.02076 -nan -nan
0.02077 -nan -nan
0.02078 -nan -nan
0.02079 -nan -nan
0.0208 -nan -nan
0.02081 -nan -nan
0.02082 -nan -nan
0.02083 -nan -nan
0.02084 -nan -nan
0.02085 -nan -nan
0.02086 -nan -nan
0.02087 -nan -nan
0.02088 -nan -nan
0.02089 -nan -nan
0.0209 -nan -nan
0.02091 -nan -nan
0.02092 -nan -nan
0.02093 -nan -nan
0.02094 -nan -nan
0.02095 -nan -nan
0.02096 -nan -nan
0.02097 -nan -nan
0.02098 -nan -nan
0.02099 -nan -nan
0.021 -nan -nan
0.02101 -nan -nan
0.02102 -nan -nan
0.02103 -nan -nan
0.02104 -nan -nan
0.02105 -nan -nan
0.02106 -nan -nan
0.02107 -nan -nan
0.02108 -nan -nan
0.02109 -nan -nan
0.0211 -nan -nan
0.02111 -nan -nan
0.02112 -nan -nan
0.02113 -nan -nan
0.02114 -nan -nan
0.02115 -nan -nan
0.02116 -nan -nan
0.02117 -nan -nan
0.02118 -nan -nan
0.02119 -nan -nan
0.0212 -nan -nan
0.02121 -nan -nan
0.02122 -nan -nan
0.02123 -nan -nan
0.02124 -nan -nan
0.02125 -nan -nan
0.02126 -nan -nan
0.02127 -nan -nan
0.02128 -nan -nan
0.02129 -nan -nan
0.0213 -nan -nan
0.02131 -nan -nan
0.02132 -nan -nan
0.02133 -nan -nan
0.02134 -nan -nan
0.02135 -nan -nan
0.02136 -nan -nan
0.02137 -nan -nan
0.02138 -nan -nan
0.02139 -nan -nan
0.0214 -nan -nan
0.02141 -nan -nan
0.02142 -nan -nan
0.02143 -nan -nan
0.02144 -nan -nan
0.02145 -nan -nan
0.02146 -nan -nan
0.02147 -nan -nan
0.02148 -nan -nan
0.02149 -nan -nan
0.0215 -nan -nan
0.02151 -nan -nan
0.02152 -nan -nan
0.02153 -nan -nan
0.02154 -nan -nan
0.02155 -nan -nan
0.02156 -nan -nan
0.02157 -nan -nan
0.02158 -nan -nan
0.02159 -nan -nan
0.0216 -nan -nan
0.02161 -nan -nan
0.02162 -nan -nan
0.02163 -nan -nan
0.02164 -nan -nan
0.02165 -nan -nan
0.02166 -nan -nan
0.02167 -nan -nan
0.02168 -nan -nan
0.02169 -nan -nan
0.0217 -nan -nan
0.02171 -nan -nan
0.02172 -nan -nan
0.02173 -nan -nan
0.02174 -nan -nan
0.02175 -nan -nan
0.02176 -nan -nan
0.02177 -nan -nan
0.02178 -nan -nan
0.02179 -nan -nan
0.0218 -nan -nan
0.02181 -nan -nan
0.02182 -nan -nan
0.02183 -nan -nan
0.02184 -nan -nan
0.02185 -nan -nan
0.02186 -nan -nan
0.02187 -nan -nan
0.02188 -nan -nan
0.02189 -nan -nan
0.0219 -nan -nan
0.02191 -nan -nan
0.02192 -nan -nan
0.02193 -nan -nan
0.02194 -nan -nan
0.02195 -nan -nan
0.02196 -nan -nan
0.02197 -nan -nan
0.02198 -nan -nan
0.02199 -nan -nan
0.022 -nan -nan
0.02201 -nan -nan
0.02202 -nan -nan
0.02203 -nan -nan
0.02204 -nan -nan
0.02205 -nan -nan
0.02206 -nan -nan
0.02207 -nan -nan
0.02208 -nan -nan
0.02209 -nan -nan
0.0221 -nan -nan
0.02211 -nan -nan
0.02212 -nan -nan
0.02213 -nan -nan
0.02214 -nan -nan
0.02215 -nan -nan
0.02216 -nan -nan
0.02217 -nan -nan
0.02218 -nan -nan
0.02219 -nan -nan
0.0222 -nan -nan
0.02221 -nan -nan
0.02222 -nan -nan
0.02223 -nan -nan
0.02224 -nan -nan
0.02225 -nan -nan
0.02226 -nan -nan
0.02227 -nan -nan
0.02228 -nan -nan
0.02229 -nan -nan
0.0223 -nan -nan
0.02231 -nan -nan
0.02232 -nan -nan
0.02233 -nan -nan
0.02234 -nan -nan
0.02235 -nan -nan
0.02236 -nan -nan
0.02237 -nan -nan
0.02238 -nan -nan
0.02239 -nan -nan
0.0224 -nan -nan
0.02241 -nan -nan
0.02242 -nan -nan
0.02243 -nan -nan
0.02244 -nan -nan
0.02245 -nan -nan
0.02246 -nan -nan
0.02247 -nan -nan
0.02248 -nan -nan
0.02249 -nan -nan
0.0225 -nan -nan
0.02251 -nan -nan
0.02252 -nan -nan
0.02253 -nan -nan
0.02254 -nan -nan
0.02255 -nan -nan
0.02256 -nan -nan
0.02257 -nan -nan
0.02258 -nan -nan
0.02259 -nan -nan
0.0226 -nan -nan
0.02261 -nan -nan
0.02262 -nan -nan
0.02263 -nan -nan
0.02264 -nan -nan
0.02265 -nan -nan
0.02266 -nan -nan
0.02267 -nan -nan
0.02268 -nan -nan
0.02269 -nan -nan
0.0227 -nan -nan
0.02271 -nan -nan
0.02272 -nan -nan
0.02273 -nan -nan
0.02274 -nan -nan
0.02275 -nan -nan
0.02276 -nan -nan
0.02277 -nan -nan
0.02278 -nan -nan
0.02279 -nan -nan
0.0228 -nan -nan
0.02281 -nan -nan
0.02282 -nan -nan
0.02283 -nan -nan
0.02284 -nan -nan
0.02285 -nan -nan
0.02286 -nan -nan
0.02287 -nan -nan
0.02288 -nan -nan
0.02289 -nan -nan
0.0229 -nan -nan
0.02291 -nan -nan
0.02292 -nan -nan
0.02293 -nan -nan
0.02294 -nan -nan
0.02295 -nan -nan
0.02296 -nan -nan
0.02297 -nan -nan
0.02298 -nan -nan
0.02299 -nan -nan
0.023 -nan -nan
0.02301 -nan -nan
0.02302 -nan -nan
0.02303 -nan -nan
0.02304 -nan -nan
0.02305 -nan -nan
0.02306 -nan -nan
0.02307 -nan -nan
0.02308 -nan -nan
0.02309 -nan -nan
0.0231 -nan -nan
0.02311 -nan -nan
0.02312 -nan -nan
0.02313 -nan -nan
0.02314 -nan -nan
0.02315 -nan -nan
0.02316 -nan -nan
0.02317 -nan -nan
0.02318 -nan -nan
0.02319 -nan -nan
0.0232 -nan -nan
0.02321 -nan -nan
0.02322 -nan -nan
0.02323 -nan -nan
0.02324 -nan -nan
0.02325 -nan -nan
0.02326 -nan -nan
0.02327 -nan -nan
0.02328 -nan -nan
0.02329 -nan -nan
0.0233 -nan -nan
0.02331 -nan -nan
0.02332 -nan -nan
0.02333 -nan -nan
